customer_id,signup_date,region,acquisition_channel
13098,2022-08-18,South,Organic
13099,2022-05-14,North,Referral
13100,2022-07-19,North,Referral
13101,2022-09-24,North,Paid Search
13102,2022-04-06,North,Organic
13103,2022-01-11,West,Social
13104,2022-11-17,East,Paid Search
13105,2023-05-27,South,Referral
13106,2022-08-10,South,Referral
13107,2023-09-21,East,Social
13108,2022-09-27,North,Organic
13109,2023-10-20,North,Email
13110,2022-06-22,East,Referral
13111,2023-01-29,South,Paid Search
13112,2023-07-12,West,Social
13113,2022-02-13,West,Paid Search
13114,2023-11-10,West,Referral
13115,2022-09-24,North,Email
13116,2022-12-30,North,Organic
13117,2023-04-04,North,Paid Search
13118,2023-04-15,West,Organic
13119,2022-01-18,West,Paid Search
13120,2023-09-26,West,Referral
13121,2023-04-01,South,Organic
13122,2023-12-31,West,Referral
13123,2022-12-11,East,Organic
13124,2023-03-24,West,Email
13125,2022-11-18,East,Referral
13126,2023-10-12,North,Email
13127,2023-08-31,North,Social
13128,2023-10-26,West,Referral
13129,2023-01-04,South,Email
13130,2023-08-01,South,Social
13131,2022-09-19,South,Organic
13132,2022-12-03,South,Paid Search
13133,2023-07-09,West,Organic
13134,2022-03-01,North,Social
13135,2023-06-03,North,Email
13136,2022-01-12,West,Email
13137,2023-02-28,East,Referral
13138,2022-12-15,North,Organic
13139,2022-12-09,North,Referral
13140,2022-12-27,North,Organic
13141,2022-12-26,North,Paid Search
13142,2022-10-25,North,Email
13143,2022-11-26,North,Paid Search
13144,2023-02-19,East,Email
13145,2023-07-12,West,Social
13146,2023-02-08,West,Social
13147,2023-04-15,South,Organic
13148,2023-09-03,South,Organic
13149,2023-12-24,West,Organic
13150,2022-03-21,West,Paid Search
13151,2023-06-05,East,Organic
13152,2022-06-14,North,Organic
13153,2022-05-24,South,Social
13154,2023-08-02,East,Referral
13155,2022-02-20,East,Social
13156,2023-09-11,North,Organic
13157,2023-07-17,West,Paid Search
13158,2023-12-28,East,Organic
13159,2023-05-03,East,Paid Search
13160,2023-09-30,North,Paid Search
13161,2022-03-28,West,Referral
13162,2023-10-12,East,Email
13163,2022-04-28,North,Organic
13164,2022-08-18,East,Email
13165,2022-04-04,East,Referral
13166,2022-10-21,West,Organic
13167,2023-07-01,North,Social
13168,2022-07-15,West,Organic
13169,2023-08-24,South,Organic
13170,2023-03-19,North,Social
13171,2023-04-05,North,Organic
13172,2023-11-17,North,Social
13173,2022-11-12,South,Organic
13174,2022-09-09,South,Email
13175,2023-12-28,East,Email
13176,2023-02-11,North,Social
13177,2023-03-25,West,Social
13178,2022-08-05,North,Email
13179,2022-06-07,East,Paid Search
13180,2022-05-04,West,Organic
13181,2022-06-13,West,Email
13182,2022-05-23,East,Paid Search
13183,2023-06-30,East,Organic
13184,2022-02-12,North,Referral
13185,2023-04-05,North,Organic
13186,2023-11-24,South,Organic
13187,2023-07-13,North,Referral
13188,2022-10-22,South,Email
13189,2022-02-13,North,Social
13190,2023-09-01,West,Organic
13191,2022-01-03,West,Paid Search
13192,2023-05-13,West,Email
13193,2023-05-05,East,Organic
13194,2022-05-21,North,Email
13195,2023-06-25,North,Organic
13196,2022-05-09,East,Organic
13197,2022-06-14,East,Organic
13198,2023-08-16,South,Organic
13199,2023-12-16,South,Organic
13200,2022-07-13,South,Social
13201,2023-11-04,North,Paid Search
13202,2023-10-29,South,Organic
13203,2023-07-16,South,Paid Search
13204,2022-04-13,East,Organic
13205,2022-08-07,West,Paid Search
13206,2023-05-10,East,Social
13207,2023-12-31,East,Email
13208,2023-08-18,West,Email
13209,2022-11-03,North,Organic
13210,2022-06-21,East,Organic
13211,2023-12-03,South,Social
13212,2022-07-21,East,Paid Search
13213,2022-09-07,North,Email
13214,2023-12-06,West,Referral
13215,2023-02-15,West,Paid Search
13216,2022-07-13,North,Social
13217,2022-01-04,North,Paid Search
13218,2022-11-10,North,Organic
13219,2023-12-21,West,Organic
13220,2022-11-12,East,Email
13221,2023-05-26,North,Organic
13222,2022-07-04,West,Email
13223,2023-07-21,South,Email
13224,2023-07-21,South,Paid Search
13225,2023-03-21,South,Paid Search
13226,2023-07-18,East,Email
13227,2023-02-27,South,Paid Search
13228,2022-10-04,North,Social
13229,2023-06-23,South,Organic
13230,2023-09-02,West,Referral
13231,2023-09-06,East,Organic
13232,2022-06-05,West,Organic
13233,2023-05-09,East,Email
13234,2022-01-04,West,Organic
13235,2023-02-22,South,Organic
13236,2023-02-21,West,Organic
13237,2022-09-23,North,Email
13238,2023-12-27,North,Email
13239,2023-10-07,North,Organic
13240,2022-01-29,North,Paid Search
13241,2022-06-02,West,Organic
13242,2022-06-01,West,Referral
13243,2023-10-18,West,Organic
13244,2023-01-14,North,Email
13245,2023-06-17,West,Paid Search
13246,2023-08-15,East,Email
13247,2023-07-15,South,Referral
13248,2022-03-07,East,Paid Search
13249,2022-04-13,East,Social
13250,2022-10-16,North,Paid Search
13251,2022-09-05,East,Email
13252,2023-06-30,East,Paid Search
13253,2022-04-25,North,Organic
13254,2022-09-29,South,Organic
13255,2022-06-22,East,Organic
13256,2022-05-18,East,Referral
13257,2022-05-07,West,Social
13258,2022-05-23,West,Organic
13259,2023-02-16,East,Paid Search
13260,2022-10-27,East,Email
13261,2022-11-14,East,Paid Search
13262,2022-12-16,East,Paid Search
13263,2023-06-25,North,Email
13264,2023-09-22,East,Organic
13265,2023-01-20,East,Paid Search
13266,2023-04-14,East,Organic
13267,2023-06-24,West,Organic
13268,2023-05-19,East,Email
13269,2022-04-09,South,Email
13270,2023-12-19,North,Referral
13271,2022-05-01,North,Organic
13272,2022-10-28,South,Social
13273,2023-04-22,South,Referral
13274,2022-10-22,North,Email
13275,2022-06-27,North,Referral
13276,2023-11-06,North,Referral
13277,2022-02-22,West,Social
13278,2022-06-29,West,Referral
13279,2023-12-26,South,Email
13280,2023-06-17,North,Paid Search
13281,2022-03-05,North,Referral
13282,2023-07-05,North,Social
13283,2023-12-09,South,Organic
13284,2022-03-13,North,Organic
13285,2022-10-30,South,Organic
13286,2022-12-08,West,Social
13287,2022-04-06,East,Organic
13288,2022-05-27,West,Organic
13289,2022-05-07,North,Paid Search
13290,2022-05-16,North,Organic
13291,2022-10-22,West,Referral
13292,2022-12-05,South,Paid Search
13293,2022-06-23,East,Organic
13294,2022-07-31,West,Organic
13295,2022-05-21,East,Social
13296,2023-08-05,South,Email
13297,2022-06-04,East,Paid Search
13298,2023-10-25,North,Paid Search
13299,2023-01-29,North,Referral
13300,2023-08-09,North,Social
13301,2023-04-10,West,Email
13302,2022-07-14,East,Paid Search
13303,2023-03-15,South,Referral
13304,2022-07-20,North,Email
13305,2022-03-28,East,Paid Search
13306,2022-07-05,West,Referral
13307,2022-07-21,South,Social
13308,2022-04-09,South,Social
13309,2022-01-18,West,Social
13310,2023-11-20,West,Paid Search
13311,2023-01-10,West,Paid Search
13312,2022-10-21,South,Organic
13313,2023-11-10,North,Email
13314,2022-06-14,South,Paid Search
13315,2022-10-22,South,Paid Search
13316,2023-09-11,West,Referral
13317,2023-04-07,North,Organic
13318,2022-10-19,East,Social
13319,2022-07-06,West,Organic
13320,2022-01-26,West,Organic
13321,2022-03-04,East,Organic
13322,2022-04-29,West,Paid Search
13323,2023-07-29,North,Paid Search
13324,2023-04-12,South,Paid Search
13325,2022-11-13,North,Email
13326,2023-07-26,West,Paid Search
13327,2022-04-28,West,Organic
13328,2022-06-03,North,Paid Search
13329,2022-10-14,North,Organic
13330,2023-11-01,South,Organic
13331,2023-03-25,North,Organic
13332,2023-09-14,West,Email
13333,2022-07-01,North,Email
13334,2023-09-12,West,Social
13335,2022-02-22,East,Social
13336,2022-06-16,South,Paid Search
13337,2023-01-17,North,Organic
13338,2022-02-06,West,Organic
13339,2023-09-19,East,Email
13340,2023-09-26,South,Organic
13341,2023-01-31,South,Organic
13342,2022-08-12,West,Referral
13343,2022-03-14,West,Organic
13344,2023-03-28,West,Organic
13345,2023-01-28,East,Referral
13346,2023-07-09,West,Organic
13347,2023-03-16,South,Paid Search
13348,2022-04-04,East,Organic
13349,2022-03-30,South,Paid Search
13350,2023-07-25,East,Referral
13351,2022-04-27,West,Email
13352,2023-11-17,West,Paid Search
13353,2022-03-19,East,Organic
13354,2023-06-16,East,Paid Search
13355,2023-12-13,West,Email
13356,2022-11-19,West,Organic
13357,2022-02-11,West,Organic
13358,2023-10-02,North,Email
13359,2022-05-17,South,Social
13360,2023-01-21,West,Referral
13361,2023-12-20,West,Social
13362,2023-06-28,East,Paid Search
13363,2022-02-03,East,Social
13364,2023-08-22,South,Referral
13365,2022-04-28,South,Organic
13366,2023-07-02,West,Paid Search
13367,2023-03-30,South,Organic
13368,2022-07-30,East,Referral
13369,2022-11-06,East,Referral
13370,2022-03-28,West,Social
13371,2023-12-22,South,Organic
13372,2022-06-23,East,Referral
13373,2022-08-14,North,Organic
13374,2023-01-03,North,Organic
13375,2023-05-06,South,Email
13376,2023-01-04,North,Social
13377,2023-01-04,West,Social
13378,2023-03-02,West,Organic
13379,2023-09-19,North,Paid Search
13380,2022-10-16,West,Paid Search
13381,2023-08-31,East,Organic
13382,2023-07-29,East,Social
13383,2023-12-03,West,Paid Search
13384,2023-10-29,East,Organic
13385,2023-08-06,North,Paid Search
13386,2022-06-30,North,Email
13387,2023-07-20,South,Social
13388,2023-06-22,West,Organic
13389,2022-07-31,East,Organic
13390,2023-05-10,South,Referral
13391,2022-07-04,North,Paid Search
13392,2023-01-17,West,Paid Search
13393,2023-08-05,South,Organic
13394,2022-05-18,East,Referral
13395,2022-09-03,East,Email
13396,2023-08-04,North,Organic
13397,2022-11-28,North,Organic
13398,2023-12-03,South,Organic
13399,2022-01-06,South,Organic
13400,2023-06-11,East,Organic
13401,2023-08-18,West,Organic
13402,2023-11-02,North,Organic
13403,2022-04-25,East,Paid Search
13404,2023-12-20,North,Paid Search
13405,2022-10-14,North,Paid Search
13406,2022-09-14,West,Social
13407,2022-09-17,West,Organic
13408,2023-04-11,West,Social
13409,2023-04-27,North,Referral
13410,2022-12-12,East,Referral
13411,2022-02-21,South,Organic
13412,2023-12-22,West,Organic
13413,2022-06-12,East,Email
13414,2022-03-10,West,Organic
13415,2023-03-13,North,Organic
13416,2022-10-29,South,Organic
13417,2023-03-26,West,Email
13418,2023-10-02,South,Social
13419,2022-03-13,East,Organic
13420,2022-07-27,East,Referral
13421,2023-01-13,West,Social
13422,2023-07-30,North,Organic
13423,2023-03-15,West,Paid Search
13424,2022-10-07,South,Organic
13425,2023-03-22,South,Referral
13426,2023-12-17,East,Social
13427,2022-12-17,North,Email
13428,2023-10-07,West,Email
13429,2023-07-24,West,Organic
13430,2022-08-08,West,Referral
13431,2022-07-02,West,Referral
13432,2023-07-17,East,Social
13433,2022-06-01,South,Paid Search
13434,2022-09-03,West,Organic
13435,2022-06-21,North,Organic
13436,2023-03-19,West,Organic
13437,2022-08-03,South,Email
13438,2023-04-26,East,Social
13439,2023-11-14,South,Referral
13440,2023-08-29,South,Organic
13441,2023-11-24,North,Organic
13442,2022-01-18,South,Organic
13443,2022-11-29,South,Referral
13444,2022-06-10,North,Social
13445,2023-11-02,North,Paid Search
13446,2023-06-04,East,Email
13447,2022-08-22,South,Paid Search
13448,2023-02-16,West,Organic
13449,2023-03-18,North,Organic
13450,2022-12-28,East,Organic
13451,2022-12-13,North,Organic
13452,2022-02-10,East,Paid Search
13453,2022-11-27,East,Organic
13454,2022-09-12,East,Email
13455,2023-08-21,South,Paid Search
13456,2023-09-24,East,Paid Search
13457,2023-07-02,North,Referral
13458,2022-01-23,South,Paid Search
13459,2023-09-07,South,Email
13460,2022-10-17,East,Organic
13461,2022-10-31,South,Social
13462,2023-11-21,West,Paid Search
13463,2023-09-26,South,Organic
13464,2022-02-07,North,Organic
13465,2022-09-20,North,Email
13466,2023-07-02,North,Email
13467,2023-01-29,East,Email
13468,2022-07-08,West,Paid Search
13469,2023-01-19,West,Email
13470,2023-09-25,South,Email
13471,2022-06-13,North,Organic
13472,2023-06-29,West,Paid Search
13473,2023-06-21,North,Paid Search
13474,2023-10-09,South,Social
13475,2022-08-06,West,Paid Search
13476,2022-06-07,South,Paid Search
13477,2023-02-04,North,Referral
13478,2023-01-23,North,Social
13479,2022-10-26,East,Organic
13480,2023-07-23,North,Referral
13481,2023-08-07,East,Organic
13482,2022-06-29,South,Social
13483,2023-08-04,South,Organic
13484,2022-06-18,North,Paid Search
13485,2022-10-25,West,Referral
13486,2022-01-20,South,Organic
13487,2022-09-06,East,Social
13488,2023-12-01,South,Paid Search
13489,2022-11-20,North,Organic
13490,2023-06-03,South,Referral
13491,2022-03-20,East,Paid Search
13492,2023-04-09,South,Social
13493,2022-09-29,West,Social
13494,2023-06-28,West,Organic
13495,2023-11-09,West,Organic
13496,2023-01-24,East,Paid Search
13497,2022-03-17,East,Paid Search
13498,2022-12-14,East,Organic
13499,2022-03-31,South,Paid Search
13500,2022-11-25,West,Social
13501,2022-02-14,West,Organic
13502,2023-04-13,North,Email
13503,2022-08-15,West,Paid Search
13504,2022-05-28,West,Organic
13505,2022-01-13,South,Organic
13506,2023-10-11,West,Organic
13507,2023-09-04,North,Email
13508,2023-08-16,North,Organic
13509,2022-02-12,South,Social
13510,2022-09-13,East,Social
13511,2023-12-11,South,Organic
13512,2023-02-27,West,Social
13513,2022-04-04,North,Referral
13514,2022-04-13,South,Organic
13515,2022-07-12,East,Referral
13516,2023-12-11,North,Organic
13517,2022-05-04,East,Email
13518,2023-10-22,South,Organic
13519,2023-05-10,West,Social
13520,2023-11-04,East,Social
13521,2023-08-26,North,Referral
13522,2022-08-31,North,Referral
13523,2023-08-28,North,Organic
13524,2022-05-04,West,Email
13525,2022-08-01,East,Organic
13526,2022-06-04,South,Organic
13527,2022-04-08,North,Organic
13528,2022-03-07,West,Referral
13529,2022-05-17,North,Email
13530,2022-03-29,East,Organic
13531,2022-10-05,West,Referral
13532,2022-02-22,South,Social
13533,2022-02-14,East,Organic
13534,2023-12-24,North,Paid Search
13535,2022-03-06,South,Email
13536,2022-02-24,West,Email
13537,2022-01-22,East,Paid Search
13538,2022-04-07,West,Paid Search
13539,2023-01-21,East,Organic
13540,2023-08-27,North,Paid Search
13541,2023-06-21,East,Paid Search
13542,2023-02-28,East,Organic
13543,2022-03-04,North,Organic
13544,2023-07-20,South,Email
13545,2022-01-28,East,Paid Search
13546,2023-04-06,East,Paid Search
13547,2022-10-26,North,Organic
13548,2023-10-06,West,Referral
13549,2022-08-13,South,Organic
13550,2023-04-12,North,Paid Search
13551,2022-11-18,North,Organic
13552,2023-01-17,West,Email
13553,2023-11-17,South,Paid Search
13554,2023-06-05,South,Paid Search
13555,2022-10-30,North,Social
13556,2022-11-23,East,Social
13557,2023-05-30,West,Paid Search
13558,2022-09-10,South,Paid Search
13559,2022-05-03,West,Referral
13560,2022-12-08,North,Referral
13561,2022-02-19,North,Email
13562,2022-05-04,East,Social
13563,2022-11-04,East,Social
13564,2023-08-05,North,Referral
13565,2023-07-25,East,Organic
13566,2022-07-10,South,Referral
13567,2022-11-05,East,Email
13568,2022-04-23,East,Email
13569,2023-07-06,West,Paid Search
13570,2022-06-29,South,Paid Search
13571,2023-08-07,East,Social
13572,2023-09-07,East,Email
13573,2023-05-19,South,Organic
13574,2022-08-30,North,Email
13575,2023-11-27,West,Organic
13576,2023-05-16,North,Paid Search
13577,2023-04-17,West,Email
13578,2023-09-18,North,Email
13579,2023-10-06,West,Organic
13580,2022-02-26,North,Organic
13581,2023-10-06,West,Organic
13582,2023-07-13,East,Email
13583,2022-05-31,North,Referral
13584,2022-08-13,East,Social
13585,2023-07-04,East,Social
13586,2022-06-08,South,Paid Search
13587,2022-11-27,North,Organic
13588,2023-05-18,East,Social
13589,2023-04-20,East,Paid Search
13590,2023-10-27,South,Organic
13591,2022-03-23,West,Paid Search
13592,2022-08-04,North,Email
13593,2023-12-20,North,Organic
13594,2023-02-20,East,Organic
13595,2022-07-01,North,Email
13596,2022-07-31,North,Organic
13597,2022-09-05,East,Paid Search
13598,2023-02-09,South,Social
13599,2022-07-27,North,Referral
13600,2023-03-30,East,Paid Search
13601,2022-11-22,East,Organic
13602,2023-03-22,West,Paid Search
13603,2022-04-24,East,Organic
13604,2023-04-01,South,Social
13605,2023-11-07,North,Email
13606,2022-04-09,West,Paid Search
13607,2022-08-28,North,Social
13608,2023-05-22,North,Paid Search
13609,2023-03-27,West,Paid Search
13610,2023-05-08,East,Referral
13611,2023-02-13,East,Organic
13612,2023-05-14,North,Organic
13613,2023-03-21,North,Social
13614,2022-02-24,South,Paid Search
13615,2023-07-03,East,Organic
13616,2022-11-23,South,Organic
13617,2022-02-07,North,Paid Search
13618,2022-10-26,North,Paid Search
13619,2022-11-14,East,Paid Search
13620,2022-03-05,East,Organic
13621,2023-12-29,North,Paid Search
13622,2022-06-12,North,Email
13623,2022-08-30,North,Social
13624,2022-11-18,North,Email
13625,2023-08-31,East,Email
13626,2023-06-27,North,Social
13627,2023-07-17,East,Organic
13628,2022-06-23,West,Organic
13629,2023-09-10,West,Organic
13630,2023-08-29,West,Paid Search
13631,2022-12-05,North,Referral
13632,2023-02-03,North,Paid Search
13633,2022-01-28,South,Social
13634,2023-07-10,East,Organic
13635,2023-12-03,North,Paid Search
13636,2022-12-11,South,Paid Search
